CHL,SST,Salinity,Wind_Speed_ERA5,Wind_direction_ERA5,TP,STD:200KM,STD:100KM,STD_SST_12M,STD_SST_6month,salinty_STD_6months,Status_TR10,delta(200-100),Next_Month_CHL,Next_month_Status
7.08447,23.24,17905.48148,2.628709404,13.867363,0.00075,0.6015,0.4808,3.542871633,3.293677023,488.1658916,NON_BLOOM,0.1207,1.39803,NON_BLOOM
1.39803,24.245,17506,4.430829768,37.43789769,0,0.8206,0.7347,3.527714356,2.497371396,634.2148785,NON_BLOOM,0.0859,0.95961,NON_BLOOM
0.95961,26.01,17448.41379,4.513996527,51.32518428,0,0.8894,0.6677,3.423562021,1.554530118,617.1010437,NON_BLOOM,0.2217,0.70597,NON_BLOOM
0.70597,28.71,17585.16667,2.988009326,67.08140837,0,0.8738,0.7628,3.417766972,1.843893074,422.5879818,NON_BLOOM,0.111,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.74215,
0.74215,31.865,18097.65517,1.173759313,-12.84541398,0,0.748,0.5564,3.299790397,2.240895778,444.9020158,NON_BLOOM,0.1916,0.71321,NON_BLOOM
0.71321,30.915,18668.9,2.01460749,121.1657512,0,0.7123,0.5313,3.348704429,1.200685279,427.3527874,NON_BLOOM,0.181,2.101,NON_BLOOM
2.101,28.605,18653.41379,0.876406604,-155.1746052,0,0.8405,0.6907,3.351741048,1.235093339,350.5824545,NON_BLOOM,0.1498,1.90067,NON_BLOOM
1.90067,25.665,18894.3,0.403459933,59.90878773,0.00001,0.7436,0.7992,3.300712334,2.372228939,400.9544007,NON_BLOOM,-0.0556,1.33773,NON_BLOOM
1.33773,23.78,18236.83333,1.732614564,36.82104949,0.00006,0.7598,0.8629,3.277479235,3.203704887,392.6348449,NON_BLOOM,-0.1031,4.99416,NON_BLOOM
4.99416,22.175,18080.51852,3.742473107,42.53731082,0,0.67,0.6181,3.420769564,3.578509641,314.1180925,NON_BLOOM,0.0519,2.99494,NON_BLOOM
2.99494,23.235,17785.6,3.2525196,69.23883359,0,0.8407,0.5405,3.524703371,3.104287917,384.2653397,NON_BLOOM,0.3002,0.85082,NON_BLOOM
0.85082,26.035,17104.65517,2.745021963,20.31333418,0,0.6935,0.6368,3.523541858,2.123331535,583.3552565,NON_BLOOM,0.0567,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.76362,
0.76362,32.42,18429.06667,0.872331878,-42.92882984,0.00051,1.2487,0.8733,3.600014154,3.394093726,586.2438398,NON_BLOOM,0.3754,0.61592,NON_BLOOM
0.61592,32.225,18896.72414,0.828091349,51.45734116,0,0.6848,0.5688,3.632943285,2.368321604,633.2969411,NON_BLOOM,0.116,1.18405,NON_BLOOM
1.18405,30.43,19040.6,0.67180801,32.2168058,0,0.6495,0.4937,3.603876385,1.349559856,404.8409535,NON_BLOOM,0.1558,2.10169,NON_BLOOM
2.10169,27.755,18637.82759,1.951635839,118.3967475,0,0.5947,0.5098,3.600623692,1.678726369,192.8459362,NON_BLOOM,0.0849,1.84308,NON_BLOOM
1.84308,25.07,18677.1,1.113148278,12.53288549,0.00091,0.8164,0.9527,3.636072434,2.79375407,194.3564964,NON_BLOOM,-0.1363,5.72665,NON_BLOOM
5.72665,23.04,18122.7,2.750454493,78.56375936,0.00218,0.8578,0.8213,3.711419572,3.537839501,299.9014155,NON_BLOOM,0.0365,1.7165,NON_BLOOM
1.7165,21.625,17950.35714,1.498667072,11.81902074,0.00058,0.8957,0.7017,3.784123885,3.815738697,393.0276013,NON_BLOOM,0.194,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.60306,
0.60306,32.31,18661.58621,0.565737752,53.90125958,0.00004,0.8807,0.5923,3.897092666,2.740682321,608.1201519,NON_BLOOM,0.2884,0.88739,NON_BLOOM
0.88739,29.75,18432.53333,0.605709789,117.1726672,0.00001,0.6836,0.468,3.859676602,1.578999332,484.5175119,NON_BLOOM,0.2156,0.81186,NON_BLOOM
0.81186,28.07,18725.13793,0.544438892,-165.1158214,0,0.7004,0.4581,3.862386168,1.650648021,166.7358992,NON_BLOOM,0.2423,2.23745,NON_BLOOM
2.23745,25.435,18042.1,0.934314126,-5.733128903,0.00009,0.5928,0.6887,3.844311544,2.628243499,233.0024827,NON_BLOOM,-0.0959,1.39582,NON_BLOOM
1.39582,23.13,17561.5,2.090328299,37.2317506,0.00102,0.8794,0.8547,3.835568732,3.464727523,395.7865349,NON_BLOOM,0.0247,3.38944,NON_BLOOM
3.38944,22.79,17642.80769,3.084150777,47.24167879,0,0.47,0.4133,3.696202701,3.464330643,462.4164268,NON_BLOOM,0.0567,7.90276,NON_BLOOM
7.90276,23.855,17459,3.9199501,33.53363605,0,0.5677,0.4011,3.518309327,2.592890922,469.7707856,NON_BLOOM,0.1666,1.11873,NON_BLOOM
1.11873,24.9,17122.07407,2.391848753,69.82951712,0.0002,0.6275,0.5005,3.522044762,1.768430723,510.1877647,NON_BLOOM,0.127,0.57966,NON_BLOOM
0.57966,26.795,17054.55556,2.982263916,82.38161151,0,0.9253,0.9123,3.528130481,1.385446428,331.3254333,NON_BLOOM,0.013,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.43409,
0.43409,31.45,18186.55172,1.126288589,106.5278055,0,0.845,0.6,3.378670535,2.786419447,521.4966492,NON_BLOOM,0.245,0.78309,NON_BLOOM
0.78309,30.415,18387.73333,2.493910445,102.6388549,0,0.552,0.5314,3.419547642,1.834853347,515.1110755,NON_BLOOM,0.0206,2.54824,NON_BLOOM
2.54824,27.74,18700.39286,0.697018901,-94.14481038,0,0.81,0.7159,3.417006767,1.523402624,436.8850421,NON_BLOOM,0.0941,4.18466,NON_BLOOM
4.18466,25.285,18427.83333,1.03826767,57.14065032,0.00004,0.4203,0.3528,3.425078745,2.539500716,303.7549486,NON_BLOOM,0.0675,3.97648,NON_BLOOM
3.97648,23.04,18224.53333,1.921973394,-2.48206026,0.00154,0.7643,0.8083,3.434861993,3.347646873,169.0871674,NON_BLOOM,-0.044,2.02843,NON_BLOOM
2.02843,21.83,17414.11111,2.705171459,8.776810172,0.00021,0.7155,0.636,3.554032017,3.571362563,398.4612295,NON_BLOOM,0.0795,6.72588,NON_BLOOM
6.72588,22.92,17102.43333,1.89026463,3.499207801,0.00119,0.6535,0.458,3.641717486,3.02422993,579.1119955,NON_BLOOM,0.1955,3.76501,NON_BLOOM
3.76501,25.07,16722.21429,1.761090884,71.46068928,0.00004,0.8815,0.8446,3.632292856,1.957397117,727.4381957,NON_BLOOM,0.0369,0.58406,NON_BLOOM
0.58406,28.705,17067.9,2.811587694,80.31708574,0,0.8762,0.7611,3.64361361,2.250048148,624.8520637,NON_BLOOM,0.1151,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.62897,
0.62897,31.895,18138.93103,0.644256663,46.5306462,0,0.9057,0.6743,3.748686159,2.585211145,582.9258896,NON_BLOOM,0.2314,0.85365,NON_BLOOM
0.85365,30.43,18211.63333,1.07925652,10.4917558,0,0.6771,0.491,3.749599493,1.256744029,468.4921393,NON_BLOOM,0.1861,3.02585,NON_BLOOM
3.02585,27.06,18417.37931,1.162873843,54.08806916,0.00005,0.7821,0.714,3.75345755,1.800808653,357.8804075,NON_BLOOM,0.0681,2.94736,NON_BLOOM
2.94736,24.695,18030.43333,3.353348838,19.34787255,0.00001,0.5978,0.6821,3.787524179,2.89123772,205.0540599,NON_BLOOM,-0.0843,2.63643,NON_BLOOM
2.63643,23.57,17837.86207,3.031541516,37.88841877,0.00032,0.7014,0.698,3.737104192,3.366909335,198.7009305,NON_BLOOM,0.0034,6.49327,NON_BLOOM
6.49327,23.165,17617.55556,2.284289872,37.36980101,0.0001,0.5464,0.4716,3.579574191,3.348647426,258.5341216,NON_BLOOM,0.0748,2.0634,NON_BLOOM
2.0634,23.32,17406.64286,1.083671754,18.39033772,0.00019,0.668,0.5224,3.536196364,2.621061596,343.1195516,NON_BLOOM,0.1456,0.91082,NON_BLOOM
0.91082,24.96,17048.72414,3.220095385,76.13540837,0,0.9393,0.8241,3.543310305,1.343746835,438.8714274,NON_BLOOM,0.1152,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.63985,
0.63985,31.84,18295.85714,0.726387516,15.97838921,0,0.5505,0.3447,3.573516884,2.77969073,487.1095231,NON_BLOOM,0.2058,0.89612,NON_BLOOM
0.89612,30.78,18258.76667,1.12056712,10.48328339,0,0.5322,0.3338,3.596929439,1.597919654,429.126406,NON_BLOOM,0.1984,1.20281,NON_BLOOM
1.20281,28.52,18432.13793,1.730336296,-13.16696637,0.00042,0.5075,0.3811,3.5965066,1.524267584,349.9380602,NON_BLOOM,0.1264,3.60624,NON_BLOOM
3.60624,25.525,18269.03333,2.826515158,4.543886929,0.00031,0.6468,0.6221,3.542484709,2.583841482,144.1098408,NON_BLOOM,0.0247,2.64664,NON_BLOOM
2.64664,23.61,18006.03333,3.978019516,39.90093421,0.00069,0.7619,0.778,3.538394665,3.281057269,127.17331,NON_BLOOM,-0.0161,2.92859,NON_BLOOM
2.92859,22.975,17566.64286,2.691009014,63.13670909,0.00014,0.8755,0.6845,3.560066128,3.406668297,284.9135749,NON_BLOOM,0.191,1.67745,NON_BLOOM
1.67745,23.69,17279.3,2.001601111,66.48892338,0.00075,0.4927,0.3576,3.521485738,2.871940401,413.8094506,NON_BLOOM,0.1351,1.3012,NON_BLOOM
1.3012,24.475,17067.31034,3.13868633,86.11324813,0.00003,0.6941,0.6258,3.558172201,1.846098175,503.1709411,NON_BLOOM,0.0683,0.68872,NON_BLOOM
0.68872,27.325,17254.4,3.134556187,72.95229047,0,1.008,1.0365,3.559900806,1.457492138,431.181448,NON_BLOOM,-0.0285,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.45142,
0.45142,32.335,18082.3,1.168476866,-19.16161743,0,0.4595,0.4634,3.489419026,3.470531499,397.9847964,NON_BLOOM,-0.0039,0.4756,NON_BLOOM
0.4756,32.01,18250.44444,1.137948259,16.90647823,0,1.1337,0.8025,3.506094099,2.935114989,435.7778344,NON_BLOOM,0.3312,1.3,NON_BLOOM
1.3,31.18,18424.53571,1.850746031,78.17705508,0,0.5854,0.4475,3.535899422,1.732702008,370.925645,NON_BLOOM,0.1379,1.48938,NON_BLOOM
1.48938,27.86,18822.06897,1.974686114,-9.85052775,0.00001,0.776,0.6231,3.53015246,1.550778478,320.2157835,NON_BLOOM,0.1529,4.47866,NON_BLOOM
4.47866,24.995,18329.72414,3.212976784,45.42234745,0.00001,0.6965,0.7438,3.561432784,2.742606728,301.192145,NON_BLOOM,-0.0473,21.90512,BLOOM
21.90512,23.265,18052.17241,2.105717884,60.26207301,0.00038,0.5339,0.5386,3.595955748,3.517580549,256.866654,BLOOM,-0.0047,3.25561,NON_BLOOM
3.25561,22.43,17533.18868,1.309622315,73.7944338,0.00111,0.8206,0.696,3.658500945,3.700359967,390.6723366,NON_BLOOM,0.1246,6.49705,NON_BLOOM
6.49705,23.175,16991.37931,0.820008984,71.09311364,0.00163,0.8129,0.6008,3.707685969,3.106747249,605.3637196,NON_BLOOM,0.2121,0.8196,NON_BLOOM
0.8196,26.1,16974.13208,2.009769869,86.66558059,0,0.9405,0.8724,3.618508843,1.89503463,682.4414615,NON_BLOOM,0.0681,0.57352,NON_BLOOM
0.57352,29.575,17296.07547,2.743767067,77.83390312,0,0.8326,0.8373,3.648888529,2.416993081,510.8902573,NON_BLOOM,-0.0047,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.63861,
0.63861,32.715,17937.54902,1.199699827,-29.37504685,0,0.8099,0.6607,3.872978774,3.650533827,385.7245887,NON_BLOOM,0.1492,0.66552,NON_BLOOM
0.66552,32.055,18026.38462,0.874230583,-5.981651723,0,0.5554,0.4132,3.876707755,2.420192256,371.5089446,NON_BLOOM,0.1422,1.39809,NON_BLOOM
1.39809,30.775,18350.39024,2.202137919,31.1218672,0,0.6837,0.4407,3.852139287,1.20274599,319.1976195,NON_BLOOM,0.243,2.0778,NON_BLOOM
2.0778,28.26,18666.96429,2.98367825,17.66051356,0.00001,0.8151,0.5901,3.851237806,1.612326649,327.3739182,NON_BLOOM,0.225,3.26989,NON_BLOOM
3.26989,25.025,18592.8,2.959127301,-14.28336911,0.00077,0.7948,0.8813,3.849178123,2.868081046,337.7689433,NON_BLOOM,-0.0865,4.23967,NON_BLOOM
4.23967,22.87,18018.6,4.11502184,54.04397383,0.00006,0.6102,0.6852,3.892541724,3.636122782,289.0192677,NON_BLOOM,-0.075,4.96456,NON_BLOOM
4.96456,22.59,16859.44444,1.546633369,60.8207129,0.00024,0.6558,0.5657,3.873150163,3.691584367,602.3292141,NON_BLOOM,0.0901,3.12707,NON_BLOOM
3.12707,23.8,16924.40741,2.291914353,78.6263804,0,0.8536,0.6503,3.809392358,2.997965514,743.8227467,NON_BLOOM,0.2033,0.95021,NON_BLOOM
0.95021,26.955,16979.28571,2.612295867,77.31998267,0.00001,0.8592,0.8841,3.777010203,2.089401164,780.6981255,NON_BLOOM,-0.0249,0.47235,NON_BLOOM
0.47235,28.185,17155.48276,2.691978458,88.84768235,0,0.5779,0.6239,3.75699743,2.069491517,652.916287,NON_BLOOM,-0.046,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,1.07132,
1.07132,30.755,17876.88987,2.413221198,16.18531947,0.00004,0.7497,0.4356,3.417829172,1.411859491,397.4305591,NON_BLOOM,0.3141,5.78779,NON_BLOOM
5.78779,27.395,18009.11538,2.435191915,6.628804053,0.00082,0.7244,0.6393,3.417174429,1.659830982,252.4884074,NON_BLOOM,0.0851,4.41017,NON_BLOOM
4.41017,25.495,17691.9625,1.602015245,59.18623499,0.00005,0.5779,0.6344,3.388167805,2.549703278,208.398243,NON_BLOOM,-0.0565,7.43924,NON_BLOOM
7.43924,23.53,17099.59833,2.52381521,74.78920245,0.00002,0.5548,0.6047,3.312204992,3.265784745,396.0978053,NON_BLOOM,-0.0499,1.57952,NON_BLOOM
1.57952,23.14,17080.4537,1.249090834,61.45985177,0.00088,0.658,0.6323,3.242101594,3.179003272,403.8280717,NON_BLOOM,0.0257,4.06094,NON_BLOOM
4.06094,22.37,17273.0875,1.528764562,80.56756301,0.00051,0.6658,0.5285,3.412432615,2.899337209,370.9812774,NON_BLOOM,0.1373,2.40769,NON_BLOOM
2.40769,23.895,16892.53448,1.960792024,78.98416701,0.00112,1.1764,1.1019,3.575102635,1.675030887,387.6091927,NON_BLOOM,0.0745,1.20381,NON_BLOOM
1.20381,27.82,17448.89958,2.343368248,123.0309162,0,1.1192,0.9962,3.570918902,1.807950036,262.850693,NON_BLOOM,0.123,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.5395,
0.5395,32.82,17737.29583,0.681545374,-14.77391979,0,0.9648,0.7643,3.82070899,4.213264438,389.8203071,NON_BLOOM,0.2005,0.80596,NON_BLOOM
0.80596,32.805,17910.71983,0.778861929,39.00066412,0,0.8389,0.6734,3.968720582,3.374995576,386.8703408,NON_BLOOM,0.1655,1.06611,NON_BLOOM
1.06611,31.195,17853.84167,1.179325264,4.511921559,0,0.6317,0.3003,3.997166879,1.800265605,182.8487089,NON_BLOOM,0.3314,0.91305,NON_BLOOM
0.91305,28.325,17746.41379,2.386774441,-33.97421092,0.00091,0.5792,0.4275,3.99557507,1.629873887,96.52863787,NON_BLOOM,0.1517,1.041,NON_BLOOM
1.041,25.635,17665.06667,0.842625416,-31.26356412,0.00215,0.8369,0.9844,3.988497785,2.764924652,105.2519876,NON_BLOOM,-0.1475,1.01138,NON_BLOOM
1.01138,24.015,17756.9375,1.620868943,72.87376797,0.00218,1.0453,1.0903,3.945296492,3.42569184,80.84731757,NON_BLOOM,-0.045,0.88068,NON_BLOOM
0.88068,23,17373.64732,1.348914296,73.47450199,0.00001,0.8533,0.7709,3.95992799,3.613632079,172.8668821,NON_BLOOM,0.0824,2.04088,NON_BLOOM
2.04088,23.955,16881.825,0.740675033,87.56561146,0.00058,0.5239,0.3267,3.792105469,2.876529183,332.775464,NON_BLOOM,0.1972,1.44456,NON_BLOOM
1.44456,25.455,16854.89224,1.17712666,132.8072464,0.00049,1.029,0.7923,3.668623342,1.71772237,383.3102637,NON_BLOOM,0.2367,0.55051,NON_BLOOM
0.55051,28.835,17200.74167,2.119189227,88.2341757,0,0.8585,0.904,3.668666571,1.88176428,348.7088659,NON_BLOOM,-0.0455,0.57359,NON_BLOOM
0.57359,32.24,17845.58621,1.350295664,135.1392124,0,0.524,0.5339,3.736895157,3.266473634,385.6966899,NON_BLOOM,-0.0099,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.62427,
0.62427,32.44,17973.18103,2.887770736,3.422351589,0,0.5442,0.3908,3.826642349,2.935994177,417.5927441,NON_BLOOM,0.1534,1.14893,NON_BLOOM
1.14893,30.21,17883.27848,2.361162472,-7.575744283,0,0.6694,0.612,3.778428056,1.724192242,258.3994811,NON_BLOOM,0.0574,1.03862,NON_BLOOM
1.03862,28.15,18281.17672,1.546259185,-7.892522247,0.00006,0.7424,0.5556,3.779134785,1.926944364,156.0407808,NON_BLOOM,0.1868,1.4438,NON_BLOOM
1.4438,26.09,17757.175,1.571165983,-10.09260647,0.00008,0.5559,0.6208,3.753263094,2.79519491,168.7474035,NON_BLOOM,-0.0649,1.26489,NON_BLOOM
1.26489,23.265,17670.49583,1.454067751,14.90756412,0,0.8785,1.0614,3.832033906,3.586602869,193.0544991,NON_BLOOM,-0.1829,2.44463,NON_BLOOM
2.44463,23.445,17104.30556,2.048954671,78.1296802,0.00001,0.5595,0.4794,3.781526826,3.37169303,357.8222576,NON_BLOOM,0.0801,3.82898,NON_BLOOM
3.82898,24.425,17093,2.856280466,71.09153207,0,0.5644,0.4818,3.737192016,2.543451423,422.4340839,NON_BLOOM,0.0826,0.88108,NON_BLOOM
0.88108,26.7,17174.12069,2.366211983,90.84615265,0,0.9363,0.7475,3.668846393,1.781472744,434.5095553,NON_BLOOM,0.1888,0.29315,NON_BLOOM
0.29315,29.185,17038.92083,1.604289873,110.1636904,0.00004,0.5925,0.6262,3.672236749,2.07119866,291.8871064,NON_BLOOM,-0.0337,0.31318,NON_BLOOM
0.31318,31.06,17858.00431,1.594327684,79.40783556,0,0.5224,0.5885,3.588232189,2.944079747,319.0026459,NON_BLOOM,-0.0661,0.47611,NON_BLOOM
0.47611,32.46,17565.175,0.839049524,86.07733012,0.00001,0.5821,0.5676,3.494614905,3.311355987,301.8422607,NON_BLOOM,0.0145,0.66201,NON_BLOOM
0.66201,33.09,17491.82083,0.926995685,-18.23428884,0,0.8199,0.5757,3.425056772,3.103145805,293.1986644,NON_BLOOM,0.2442,0.69797,NON_BLOOM
0.69797,32.2,17892.82759,2.39562174,34.51336146,0,0.6966,0.5972,3.401893672,2.215238418,317.6775129,NON_BLOOM,0.0994,0.97538,NON_BLOOM
0.97538,31.135,18577.125,2.442759813,-0.365879892,0.00001,0.8381,0.4502,3.453109182,1.266421029,469.3408299,NON_BLOOM,0.3879,3.48877,NON_BLOOM
3.48877,28.22,18505.56466,3.191178922,-13.705625,0.00009,0.7597,0.569,3.452684015,1.576320654,421.4338014,NON_BLOOM,0.1907,1.63577,NON_BLOOM
1.63577,26.555,17820.9375,1.480410613,54.3480957,0.00003,0.6144,0.7222,3.428622375,2.399018897,423.4693184,NON_BLOOM,-0.1078,1.2492,NON_BLOOM
1.2492,24.215,18069.32917,2.043754186,66.85533358,0.00102,0.7705,0.8774,3.316466179,3.18002282,381.6536966,NON_BLOOM,-0.1069,5.37189,NON_BLOOM
5.37189,23.355,17321.18056,2.601110054,86.36682367,0.00004,0.6053,0.5633,3.328100685,3.281509646,426.6135275,NON_BLOOM,0.042,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.92644,
0.92644,27.63,17613.06667,2.793161042,77.9007219,0,0.9278,0.8846,3.306813332,1.650564718,364.451525,NON_BLOOM,0.0432,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.69719,
0.69719,30.685,17876.4875,2.683935559,20.76554749,0,0.5793,0.3077,3.027820196,1.527756161,161.8323264,NON_BLOOM,0.2716,1.05765,NON_BLOOM
1.05765,29.095,17883.62931,2.987249036,22.01016108,0.00001,0.6145,0.4753,3.037482825,1.052478886,192.7197386,NON_BLOOM,0.1392,0.99197,NON_BLOOM
0.99197,27.11,17624.5875,1.757955258,-11.38646466,0.00075,0.7034,0.7991,3.01482195,1.806348565,192.9175809,NON_BLOOM,-0.0957,1.65518,NON_BLOOM
1.65518,24.115,18130.4125,2.179255336,-79.29235507,0.00208,1.1429,1.3892,3.02632409,2.740175506,258.7534606,NON_BLOOM,-0.2463,3.77711,NON_BLOOM
3.77711,23.18,17786.28704,1.817353247,74.90377594,0.00004,0.8221,0.8507,3.050587005,3.11625766,180.7924818,NON_BLOOM,-0.0286,2.54224,NON_BLOOM
2.54224,24.67,16842.825,1.975266032,82.58639386,0.00008,0.5952,0.4466,3.026807627,2.728747296,407.7347088,NON_BLOOM,0.1486,0.80801,NON_BLOOM
0.80801,25.335,17226.4569,3.113,89.99360205,0,1.0105,0.8151,3.130545385,1.978651512,429.7427861,NON_BLOOM,0.1954,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,1.88715,
1.88715,25.815,18498.96667,0.750377848,113.7550777,0.00144,0.6484,0.5409,3.243942726,2.237590625,206.8880614,NON_BLOOM,0.1075,1.64042,NON_BLOOM
1.64042,22.95,18273.43333,0.946695694,98.45074663,0.00118,1.0093,0.8803,3.304114517,3.177766074,217.0389843,NON_BLOOM,0.129,2.91251,NON_BLOOM
2.91251,22.025,18242.40741,0.95865982,97.73121973,0.00127,0.8771,0.7612,3.40474842,3.400450542,175.0099147,NON_BLOOM,0.1159,2.27388,NON_BLOOM
2.27388,23.015,17474.7,3.528490286,46.25788466,0.00057,0.6685,0.4844,3.536885081,3.118791722,395.3105019,NON_BLOOM,0.1841,1.42787,NON_BLOOM
1.42787,25.445,17267.75862,2.258280772,38.85040926,0.00001,0.8216,0.6672,3.51062581,2.164797912,472.5574124,NON_BLOOM,0.1544,0.82761,NON_BLOOM
0.82761,27.915,17297.5,1.75799359,35.46097411,0,0.7997,0.742,3.510911835,2.04178384,506.4924219,NON_BLOOM,0.0577,0.63297,NON_BLOOM
0.63297,30.795,17922.34483,1.661773142,40.80680973,0,0.7737,0.6767,3.550713446,3.122600078,420.1534886,NON_BLOOM,0.097,0.72427,NON_BLOOM
0.72427,32.425,19155.23333,1.523498961,38.11098312,0,0.545,0.511,3.592295769,3.823059057,662.9103679,NON_BLOOM,0.034,0.43736,NON_BLOOM
0.43736,32.96,18516.9,1.569601105,43.64139318,0,0.4639,0.4183,3.672605867,3.64969681,694.1578859,NON_BLOOM,0.0456,0.66073,NON_BLOOM
0.66073,31.96,18488.06897,1.215788859,61.1219924,0.00001,0.6784,0.4639,3.778682232,2.702964422,683.8290412,NON_BLOOM,0.2145,2.27215,NON_BLOOM
2.27215,31.01,19033.7,1.194763236,67.99962331,0,0.6236,0.4171,3.808682583,1.641347896,637.312593,NON_BLOOM,0.2065,2.92633,NON_BLOOM
2.92633,28.69,18949.72414,0.753179897,85.95569642,0.00003,0.6631,0.6123,3.813270391,1.390909974,420.545125,NON_BLOOM,0.0508,2.56687,NON_BLOOM
2.56687,25.975,18662.2,0.525996074,119.2948605,0.00008,0.574,0.5551,3.806170132,2.446105181,258.0870302,NON_BLOOM,0.0189,2.70935,NON_BLOOM
2.70935,23.48,18386.03333,1.445148167,98.96402446,0.00001,0.9462,1.0481,3.750793504,3.371436081,240.7327804,NON_BLOOM,-0.1019,4.51165,NON_BLOOM
4.51165,23.07,17838.2963,1.727918963,53.065848,0.00051,0.7664,0.5272,3.621553726,3.455141599,396.4457703,NON_BLOOM,0.2392,2.43212,NON_BLOOM
2.43212,23.13,17265,2.846302401,43.23205992,0.00022,0.6035,0.4192,3.608314545,3.039728264,627.7929629,NON_BLOOM,0.1843,1.32791,NON_BLOOM
1.32791,25.735,17153.13793,3.775069239,40.67195633,0.00001,0.8668,0.7586,3.591576638,2.026412402,678.5117425,NON_BLOOM,0.1082,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.69879,
0.69879,31.985,18555.56667,1.932703195,37.8270531,0,0.4547,0.5237,3.578199108,3.592757762,580.804635,NON_BLOOM,-0.069,0.52229,NON_BLOOM
0.52229,32.58,18239.4,0.280497233,-99.19165882,0,0.7364,0.5456,3.537348618,3.436034536,603.2169873,NON_BLOOM,0.1908,1.44825,NON_BLOOM
1.44825,32.36,18435,1.033637743,61.19177711,0,0.6779,0.4424,3.574644772,2.384602809,562.6414288,NON_BLOOM,0.2355,1.49964,NON_BLOOM
1.49964,31.24,18900.33333,1.425107947,45.3438952,0,0.53,0.483,3.590253855,1.070266387,455.272023,NON_BLOOM,0.047,3.89195,NON_BLOOM
3.89195,28.275,18741.68966,2.934927979,64.06965594,0.00006,0.7834,0.5813,3.587529617,1.441895936,210.6992114,NON_BLOOM,0.2021,2.27641,NON_BLOOM
2.27641,24.15,18970.6,1.180178543,175.6703874,0.00216,0.9961,0.8937,3.714328931,3.023351709,257.2430176,NON_BLOOM,0.1024,1.27268,NON_BLOOM
1.27268,22.25,18045.7,0.744825929,139.0420543,0.00046,1.0612,0.8753,3.852874716,4.02255559,341.6187233,NON_BLOOM,0.1859,3.98887,NON_BLOOM
3.98887,22.255,17691.03704,2.770738839,60.99426506,0.00019,0.6785,0.5105,3.944014452,4.106350772,465.0142458,NON_BLOOM,0.168,8.85181,NON_BLOOM
8.85181,22.34,17516.26667,2.783508807,54.68556366,0.00006,0.6491,0.4826,4.028114651,3.4764805,585.1237377,NON_BLOOM,0.1665,2.53412,NON_BLOOM
2.53412,25.75,17687.13793,2.373483651,24.23253861,0.00002,0.9318,0.6974,4.027477735,2.237943625,555.3753517,NON_BLOOM,0.2344,0.59934,NON_BLOOM
0.59934,28.95,17302.66667,2.232729955,44.50363247,0,0.9412,0.7566,4.014436686,2.448529746,540.7778763,NON_BLOOM,0.1846,,NON_BLOOM
,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.7015,
0.7015,32.915,18248.83333,0.312574025,128.6827222,0,0.9153,0.6366,4.080713445,3.76951441,357.4191785,NON_BLOOM,0.2787,0.76483,NON_BLOOM
0.76483,32,18167.7931,0.172779094,69.77394686,0,0.5471,0.3641,4.048360436,2.479618026,346.4928502,NON_BLOOM,0.183,0.88574,NON_BLOOM
0.88574,30.225,18491.6,0.367132887,-139.9245172,0.00001,0.6395,0.4724,3.985333768,1.36994348,379.9341305,NON_BLOOM,0.1671,1.60086,NON_BLOOM
1.60086,27.61,19009.31034,3.19384429,54.94907874,0.00001,0.6531,0.4679,3.981534112,1.772548581,338.7348675,NON_BLOOM,0.1852,1.72119,NON_BLOOM
1.72119,25.51,18595,1.056327958,73.54869472,0.00002,0.5504,0.4983,3.899033,2.71627106,285.9191872,NON_BLOOM,0.0521,0.95631,NON_BLOOM
0.95631,22.945,18677.7,1.624102183,172.233187,0.00298,0.9878,0.9082,3.821216243,3.542623106,279.1308898,NON_BLOOM,0.0796,6.90583,NON_BLOOM
